"","exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","valid"
"747",3493,0.127364459043367,0.00932,0.0379519359145527,"preeclampsia_vs_PretermControls","cmap","acepromazine",9e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","576","Acetopromazine maleate salt [3598-37-6]","C0000959","3598-37-6","DB01614",1
"748",3505,0,1,1,"preeclampsia_vs_PretermControls","cmap","oxyphenbutazone",1.24e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1049","Oxyphenbutazone [129-20-4]","C0030078","129-20-4","DB03585",1
"749",3507,0,1,1,"preeclampsia_vs_PretermControls","cmap","metoprolol",5.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","733","Metoprolol-(+,-) (+)-tartrate salt [56392-17-7]","C0025859","56392-17-7","DB00264",1
"750",3510,0,1,1,"preeclampsia_vs_PretermControls","cmap","nialamide",1.34e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1099","Nialamide [51-12-7]","C0027999","51-12-7","DB04820",1
"751",3512,0,1,1,"preeclampsia_vs_PretermControls","cmap","rifabutin",4.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1109","Rifabutin [72559-06-9]","C0140575","72559-06-9","DB00615",1
"752",3517,0,1,1,"preeclampsia_vs_PretermControls","cmap","homosalate",1.52e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","1090","Homosalate [118-56-9]","C0304631","118-56-9","DB11064",1
"753",3522,0,1,1,"preeclampsia_vs_PretermControls","cmap","phenelzine",1.7e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","170","Phenelzine sulfate [156-51-4]","C0031392","156-51-4","DB00780",1
"754",3525,-0.176125827606204,4e-05,0.000512605042016807,"preeclampsia_vs_PretermControls","cmap","camptothecin",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","200","Camptothecine (S,+) [7689-03-4]","NULL","7689-03-4","DB04690",1
"755",3540,0,1,1,"preeclampsia_vs_PretermControls","cmap","paroxetine",1e-06,6,"PC3","HT_HG-U133A","DMSO","Sigma-Aldrich","P1372","Paroxetine maleate [64006-44-6]","C0771019","64006-44-6","DB00715",1
"756",3548,0,1,1,"preeclampsia_vs_PretermControls","cmap","etidronic acid",1.6e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","863","Etidronic acid, disodium salt [7414-83-7]","NULL","7414-83-7","DB01077",1
"757",3551,0.0973424861421189,0.10423,0.243789493865031,"preeclampsia_vs_PretermControls","cmap","cefixime",8.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","462","Cefixime [79350-37-1]","C0060400","79350-37-1","DB00671",1
"758",3556,-0.134139229933354,0.00467,0.0223252351097179,"preeclampsia_vs_PretermControls","cmap","cyanocobalamin",3e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","433","Cyanocobalamin [68-19-9]","MMS_635","68-19-9","DB00115",1
"759",3561,-0.10824423453526,0.04774,0.13230985915493,"preeclampsia_vs_PretermControls","cmap","prednisone",1.12e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","77","Prednisone [53-03-2]","C0032952","53-03-2","DB00635",1
"760",3565,0.124918030099348,0.01176,0.0457208413001912,"preeclampsia_vs_PretermControls","cmap","dicycloverine",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","48","Dicyclomine hydrochloride [67-92-5]","NULL","67-92-5","DB00804",1
"761",3570,0,1,1,"preeclampsia_vs_PretermControls","cmap","ciclosporin",3.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","435","Cyclosporin A [59865-13-3]","NULL","59865-13-3","DB00091",1
"762",3586,0.0927725813828637,0.13777,0.304051013024602,"preeclampsia_vs_PretermControls","cmap","procainamide",1.48e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","337","Procainamide hydrochloride [614-39-1]","C0033216","614-39-1","DB01035",1
"763",3590,0,1,1,"preeclampsia_vs_PretermControls","cmap","metyrapone",1.76e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","904","Metyrapone [54-36-4]","C0025876","54-36-4","DB01011",1
"764",3592,0.126749312198016,0.00982,0.0396177248677249,"preeclampsia_vs_PretermControls","cmap","betaxolol",1.16e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","382","Betaxolol hydrochloride [63659-19-8]","C0543470","63659-19-8","DB00195",1
"765",3594,-0.171135847805575,7e-05,0.000807183364839319,"preeclampsia_vs_PretermControls","cmap","doxorubicin",6.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","438","Doxorubicin hydrochloride [25316-40-9]","C1445757","25316-40-9","DB00997",1
"766",3595,0,1,1,"preeclampsia_vs_PretermControls","cmap","tyloxapol",4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","954","Tyloxapol [25301-02-4]","C0077539","25301-02-4","DB06439",1
"767",3596,0.108558286892003,0.04651,0.129837677183356,"preeclampsia_vs_PretermControls","cmap","capsaicin",1.3e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","879","Capsaicin [404-86-4]","C0006931","404-86-4","DB06774",1
"768",3597,0.159010015562689,0.00032,0.00280057388809182,"preeclampsia_vs_PretermControls","cmap","bepridil",1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","368","Bepridil hydrochloride [74764-40-2]","C0005116","74764-40-2","DB01244",1
"769",3600,0.128636896854707,0.00835,0.0351761049723757,"preeclampsia_vs_PretermControls","cmap","bisacodyl",1.1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","419","Bisacodyl [603-50-9]","C0005632","603-50-9","DB09020",1
"770",3624,0,1,1,"preeclampsia_vs_PretermControls","cmap","domperidone",7.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","461","Domperidone maleate","C0771334","NULL","DB01184",1
"771",3625,0,1,1,"preeclampsia_vs_PretermControls","cmap","vanoxerine",7.6e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","386","GBR 12909 dihydrochloride [67469-78-7]","EXPT03312","67469-78-7","DB03701",1
"772",3626,0,1,1,"preeclampsia_vs_PretermControls","cmap","guanabenz",1.38e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","96","Guanabenz acetate [23256-50-0]","C0733381","23256-50-0","DB00629",1
"773",3627,0,1,1,"preeclampsia_vs_PretermControls","cmap","iohexol",4.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","512","Iohexol [66108-95-0]","C0022005","66108-95-0","DB01362",1
"774",3628,0.0954717094549548,0.11715,0.266272727272727,"preeclampsia_vs_PretermControls","cmap","alfuzosin",9.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","322","Alfuzosin hydrochloride [81403-68-1]","C0051150","81403-68-1","DB00346",1
"775",3629,0,1,1,"preeclampsia_vs_PretermControls","cmap","naloxone",1.1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","111","Naloxone hydrochloride [357-08-4]","C0700549","357-08-4","DB01183",1
"776",3630,0.0990589275819939,0.09277,0.221572826938136,"preeclampsia_vs_PretermControls","cmap","meclozine",8.6e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","457","Meclozine dihydrochloride [1104-22-9]","NULL","1104-22-9","DB00737",1
"777",3632,0,1,1,"preeclampsia_vs_PretermControls","cmap","latamoxef",7e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","819","Moxalactam disodium salt [64953-12-4]","NULL","64953-12-4","DB04570",1
"778",3636,0,1,1,"preeclampsia_vs_PretermControls","cmap","phenoxybenzamine",1.18e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","944","Phenoxybenzamine hydrochloride [63-92-3]","C0242430","63-92-3","DB00925",1
"779",3638,0.112707371428969,0.03335,0.0997719470328592,"preeclampsia_vs_PretermControls","cmap","cefalexin",1.1e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","358","Cephalexin monohydrate [23325-78-2]","NULL","23325-78-2","DB00567",1
"780",3641,0.143113774884489,0.00177,0.010690099009901,"preeclampsia_vs_PretermControls","cmap","amiodarone",5.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","409","Amiodarone hydrochloride [19774-82-4]","C0700442","19774-82-4","DB01118",1
"781",3644,0.132341108385405,0.00563,0.0258606927710843,"preeclampsia_vs_PretermControls","cmap","guanfacine",1.42e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","339","Guanfacine hydrochloride [29110-48-3]","C0700472","29110-48-3","DB01018",1
"782",3646,0.122556303386003,0.0147,0.054115872057936,"preeclampsia_vs_PretermControls","cmap","menadione",2.32e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","459","Menadione [58-27-5]","C0025270","58-27-5","DB00170",1
"783",3647,0.164004507847749,0.00017,0.00166720257234727,"preeclampsia_vs_PretermControls","cmap","clioquinol",1.3e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","886","Clioquinol [130-26-7]","C0021978","130-26-7","DB04815",1
"784",3656,0.187713887622081,2e-05,0.000301980198019802,"preeclampsia_vs_PretermControls","cmap","loperamide",7.8e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","144","Loperamide hydrochloride [34552-83-5]","C0023992","34552-83-5","DB00836",1
"785",3666,0.139549119179599,0.00271,0.0148793879387939,"preeclampsia_vs_PretermControls","cmap","clofazimine",8.4e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","376","Clofazimine [2030-63-9]","C0008996","2030-63-9","DB00845",1
"786",3668,0,1,1,"preeclampsia_vs_PretermControls","cmap","biperiden",1.14e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","502","Biperiden hydrochloride [1235-82-1]","C0304411","1235-82-1","DB00810",1
"787",3669,0,1,1,"preeclampsia_vs_PretermControls","cmap","timolol",9.2e-06,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","948","Timolol maleate salt [26921-17-5]","C0724707","26921-17-5","DB00373",1
"788",3678,0.116306802243226,0.02497,0.0804208025343189,"preeclampsia_vs_PretermControls","cmap","mebendazole",1.36e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","217","Mebendazole [31431-39-7]","C0025023","31431-39-7","DB00643",1
"789",3706,0,1,1,"preeclampsia_vs_PretermControls","cmap","levomepromazine",9e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","797","Methotrimeprazine maleat salt [7104-38-3]","C0607673","7104-38-3","DB01403",1
"790",3707,-0.100735998630192,0.08251,0.201970706260032,"preeclampsia_vs_PretermControls","cmap","sulfadimethoxine",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","728","Sulfadimethoxine [122-11-2]","C0038676","122-11-2","DB06150",1
"791",3710,0,1,1,"preeclampsia_vs_PretermControls","cmap","medrysone",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","743","Medrysone [2668-66-8]","C0065865","2668-66-8","DB00253",1
"792",3711,0.0942038255269836,0.12668,0.283369270260359,"preeclampsia_vs_PretermControls","cmap","demeclocycline",8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","753","Demeclocycline hydrochloride [64-73-3]","C0011276","64-73-3","DB00618",1
"793",3713,0,1,1,"preeclampsia_vs_PretermControls","cmap","levonorgestrel",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","773","Norgestrel-(-)-D [797-63-7]","C0023566","797-63-7","DB00367",1
"794",3714,0.15127876356933,0.00074,0.00534834123222749,"preeclampsia_vs_PretermControls","cmap","cloperastine",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","793","Cloperastine hydrochloride [14984-68-0]","MMS_608","14984-68-0","DB09002",1
"795",3718,0.0981027776701405,0.0991,0.233943498452012,"preeclampsia_vs_PretermControls","cmap","fenoprofen",7.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","754","Fenoprofen calcium salt dihydrate [53746-45-5]","C0015837","53746-45-5","DB00573",1
"796",3722,0.106223717883117,0.05565,0.149018876207199,"preeclampsia_vs_PretermControls","cmap","sulfamerazine",1.52e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","694","Sulfamerazine [127-79-7]","C0038684","127-79-7","DB01581",1
"797",3723,0.121700752897677,0.01579,0.057061018957346,"preeclampsia_vs_PretermControls","cmap","bromopride",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","704","Bromopride [4093-35-0]","C0054129","4093-35-0","DB09018",1
"798",3725,-0.105152230525194,0.05989,0.157333763996555,"preeclampsia_vs_PretermControls","cmap","fenbufen",1.58e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","218","Fenbufen [36330-85-5]","C0060156","36330-85-5","DB08981",1
"799",3727,0.146331962862833,0.00131,0.00851011714589989,"preeclampsia_vs_PretermControls","cmap","lomefloxacin",1.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","238","Lomefloxacin hydrochloride [98079-52-8]","C0770927","98079-52-8","DB00978",1
"800",3728,-0.103646468289571,0.06722,0.17272198820556,"preeclampsia_vs_PretermControls","cmap","hydralazine",2.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","169","Hydralazine hydrochloride [304-20-1]","C0020223","304-20-1","DB01275",1
"801",3729,0,1,1,"preeclampsia_vs_PretermControls","cmap","phenformin",1.66e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","179","Phenformin hydrochloride [834-28-6]","C0770237","834-28-6","DB00914",1
"802",3752,0,1,1,"preeclampsia_vs_PretermControls","cmap","galantamine",1.08e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","588","Galanthamine hydrobromide [1953-04-4]","C0949312","1953-04-4","DB00674",1
"803",3758,0,1,1,"preeclampsia_vs_PretermControls","cmap","roxithromycin",4.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","854","Roxithromycin [80214-83-1]","C0035891","80214-83-1","DB00778",1
"804",3763,0,1,1,"preeclampsia_vs_PretermControls","cmap","molindone",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1035","Molindone hydrochloride [15622-65-8]","C0026388","15622-65-8","DB01618",1
"805",3778,-0.146272596783269,0.00133,0.00863085106382979,"preeclampsia_vs_PretermControls","cmap","zalcitabine",1.9e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1037","Zalcitabine [7481-89-2]","C0012132","7481-89-2","DB00943",1
"806",3784,0,1,1,"preeclampsia_vs_PretermControls","cmap","tolnaftate",1.3e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","70","Tolnaftate [2398-96-1]","C0040379","2398-96-1","DB00525",1
"807",3794,0,1,1,"preeclampsia_vs_PretermControls","cmap","cetirizine",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","503","Cetirizine dihydrochloride [83881-52-1]","C0055147","83881-52-1","DB00341",1
"808",3796,0,1,1,"preeclampsia_vs_PretermControls","cmap","procyclidine",1.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","844","Procyclidine hydrochloride [1508-76-5]","C0033254","1508-76-5","DB00387",1
"809",3798,0,1,1,"preeclampsia_vs_PretermControls","cmap","doxylamine",1.02e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","27","Doxylamine succinate [562-10-7]","C0058733","562-10-7","DB00366",1
"810",3803,-0.118093953072149,0.02133,0.0709062670299728,"preeclampsia_vs_PretermControls","cmap","letrozole",1.4e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1025","Letrozole [112809-51-5]","C0246421","112809-51-5","DB01006",1
"811",3807,0.123509513973136,0.01354,0.0509901295496607,"preeclampsia_vs_PretermControls","cmap","simvastatin",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","865","Simvastatin [79902-63-9]","C0074554","79902-63-9","DB00641",1
"812",3817,0,1,1,"preeclampsia_vs_PretermControls","cmap","tocainide",1.74e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1027","Tocainide hydrochloride","C0543471","NULL","DB01056",1
"813",3822,0,1,1,"preeclampsia_vs_PretermControls","cmap","zuclopenthixol",9.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","998","Zuclopenthixol hydrochloride [633-59-0]","C0350505","633-59-0","DB01624",1
"814",3824,0,1,1,"preeclampsia_vs_PretermControls","cmap","primaquine",8.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","476","Primaquine diphosphate [63-45-6]","C0033126","63-45-6","DB01087",1
"815",3827,-0.101178553295836,0.08004,0.196713940370669,"preeclampsia_vs_PretermControls","cmap","iodixanol",2.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","848","Iodixanol [92339-11-2]","C0063757","92339-11-2","DB01249",1
"816",3829,0,1,1,"preeclampsia_vs_PretermControls","cmap","liothyronine",6.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","853","Liothyronine [6893-02-3]","C0041014","6893-02-3","DB00279",1
"817",3833,0,1,1,"preeclampsia_vs_PretermControls","cmap","omeprazole",1.16e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","493","Omeprazole [73590-58-6]","C0771765","73590-58-6","DB00338",1
"818",3834,0,1,1,"preeclampsia_vs_PretermControls","cmap","benzthiazide",9.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","824","Benzthiazide [91-33-8]","C0053245","91-33-8","DB00562",1
"819",3837,0,1,1,"preeclampsia_vs_PretermControls","cmap","carisoprodol",1.54e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","423","Carisoprodol [78-44-4]","C0007248","78-44-4","DB00395",1
"820",3838,0,1,1,"preeclampsia_vs_PretermControls","cmap","betahistine",1.72e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","543","Betahistine mesylate [54856-23-4]","C0005301","54856-23-4","DB06698",1
"821",3840,0,1,1,"preeclampsia_vs_PretermControls","cmap","theobromine",2.22e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","874","Theobromine [83-67-0]","C0039763","83-67-0","DB01412",1
"822",3841,0,1,1,"preeclampsia_vs_PretermControls","cmap","apramycin",7.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1005","Apramycin [37321-09-8]","NULL","37321-09-8","DB04626",1
"823",3842,0.111469708726996,0.03696,0.108863351038146,"preeclampsia_vs_PretermControls","cmap","miconazole",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","67","Miconazole [22916-47-8]","MMS_579","22916-47-8","DB01110",1
"824",3844,0,1,1,"preeclampsia_vs_PretermControls","cmap","pyrazinamide",3.24e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","514","Pyrazinamide [ 98-96-4]","C0034239"," 98-96-4","DB00339",1
"825",3849,0.0828768272250026,0.23256,0.46665,"preeclampsia_vs_PretermControls","cmap","cefaclor",1.04e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","485","Cefaclor [70356-03-5]","C0007537","70356-03-5","DB00833",1
"826",3854,0,1,1,"preeclampsia_vs_PretermControls","cmap","methoxamine",1.62e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","535","Methoxamine hydrochloride [61-16-5]","C0025681","61-16-5","DB00723",1
"827",3865,-0.153769944767191,0.00058,0.00446717171717172,"preeclampsia_vs_PretermControls","cmap","daunorubicin",7e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","487","Daunorubicin hydrochloride [23541-50-6]","C0724567","23541-50-6","DB00694",1
"828",3870,0.0876412656020184,0.18448,0.385650445510624,"preeclampsia_vs_PretermControls","cmap","doxazosin",7.4e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","858","Doxazosin mesylate [77883-43-3]","C0077770","77883-43-3","DB00590",1
"829",3872,0,1,1,"preeclampsia_vs_PretermControls","cmap","methapyrilene",1.34e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","342","Methapyrilene hydrochloride [135-23-9]","C0025625","135-23-9","DB04819",1
"830",3873,0,1,1,"preeclampsia_vs_PretermControls","cmap","glipizide",9e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","131","Glipizide [29094-61-9]","C0017642","29094-61-9","DB01067",1
"831",3874,0.145081259494847,0.00145,0.00915631469979296,"preeclampsia_vs_PretermControls","cmap","progesterone",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","477","Progesterone [57-83-0]","C0873071","57-83-0","DB00396",1
"832",3875,0.123841533469718,0.01308,0.0495885643256681,"preeclampsia_vs_PretermControls","cmap","estrone",1.48e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","914","Estrone [53-16-7]","C0014942","53-16-7","DB00655",1
"833",3876,0.11487795923761,0.02827,0.0880280755487494,"preeclampsia_vs_PretermControls","cmap","clomifene",6.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","397","Clomiphene citrate (Z,E) [50-41-9]","APRD00880","50-41-9","DB00882",1
"834",3878,0.136377008221167,0.0037,0.0187770382695507,"preeclampsia_vs_PretermControls","cmap","amoxapine",1.28e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","102","Amoxapine [14028-44-5]","C0002644","14028-44-5","DB00543",1
"835",3880,0.134703373284966,0.00447,0.0216576648133439,"preeclampsia_vs_PretermControls","cmap","sulconazole",8.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","810","Sulconazole nitrate [61318-91-0]","C0144004","61318-91-0","DB06820",1
"836",3881,0,1,1,"preeclampsia_vs_PretermControls","cmap","bezafibrate",1.1e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","378","Bezafibrate [41859-67-0]","C0005330","41859-67-0","DB01393",1
"837",3882,-0.115402897793304,0.02698,0.084921568627451,"preeclampsia_vs_PretermControls","cmap","methotrexate",8.8e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","373","Amethopterin (R,S) [59-05-2]","C0025677","59-05-2","DB00563",1
